,date,Mkt-RF,SMB,HML,RMW,CMA,RF,ADS_Index,High,Low,Open,Close,Volume,Adj Close
827,2019-04-17,-0.32,-0.53,0.78,1.1,-0.26,0.01,-0.617260883692192,190.4600067138672,186.38999938964844,189.6199951171875,187.2899932861328,8775100.0,186.556884765625
828,2019-04-18,0.11,-0.27,-0.47,0.17,-0.19,0.01,-0.618437884395188,188.92999267578125,185.17999267578125,187.55999755859375,186.3000030517578,9524700.0,185.57077026367188
829,2019-04-22,0.11,-0.47,-0.56,-0.53,-0.18,0.01,-0.609217567596574,189.10000610351562,184.0800018310547,185.35000610351562,188.47000122070312,6998400.0,187.73226928710938
830,2019-04-23,0.97,0.65,-0.58,-0.06,-0.43,0.01,-0.604267719464582,191.92999267578125,188.61000061035156,189.0,190.6699981689453,8671400.0,189.9236602783203
831,2019-04-24,-0.23,0.33,-0.22,0.64,0.06,0.01,-0.598446648923762,192.80999755859375,188.63999938964844,191.08999633789062,191.1699981689453,7955100.0,190.4217071533203
832,2019-04-25,-0.14,-0.78,-0.26,-0.61,-0.31,0.01,-0.591753659370991,190.4499969482422,183.6999969482422,189.5500030517578,186.91000366210938,12482400.0,186.1783905029297
833,2019-04-26,0.53,0.49,0.05,-0.05,-0.18,0.01,-0.584187949861257,180.88999938964844,173.3000030517578,180.7100067138672,178.08999633789062,21724700.0,177.3928985595703
834,2019-04-29,0.18,0.17,0.61,-0.37,-0.17,0.01,-0.556195017055981,180.4499969482422,175.5,178.41000366210938,179.3300018310547,9798000.0,178.62808227539062
835,2019-04-30,-0.04,-0.67,0.25,0.09,0.7,0.01,-0.545353647858705,182.02999877929688,177.25999450683594,178.02999877929688,181.0,9073000.0,180.29151916503906
836,2019-05-01,-0.83,-0.08,-0.06,0.37,-0.03,0.009000000000000001,-0.533909239923497,184.80999755859375,180.4600067138672,183.11000061035156,180.47000122070312,8857000.0,179.76361083984375
837,2019-05-02,-0.16,0.48,-0.49,0.08,0.06,0.009000000000000001,-0.522878249341535,184.8699951171875,179.1199951171875,180.86000061035156,183.19000244140625,9867100.0,182.4729461669922
838,2019-05-03,1.13,0.94,-0.27,0.01,-0.36,0.009000000000000001,-0.512069764705427,183.92999267578125,180.52999877929688,183.52999877929688,183.00999450683594,8420600.0,182.2936553955078
839,2019-05-06,-0.39,0.59,-0.45,0.01,0.05,0.009000000000000001,-0.480641402521306,180.33999633789062,174.0,175.5,179.85000610351562,10554400.0,179.14601135253906
840,2019-05-07,-1.69,-0.27,0.53,0.01,0.31,0.009000000000000001,-0.470479112753475,177.89999389648438,171.1699981689453,177.89999389648438,173.11000061035156,13880500.0,172.43240356445312
841,2019-05-08,-0.21,-0.2,-0.3,-0.03,0.17,0.009000000000000001,-0.460627080553234,177.14999389648438,171.52000427246094,172.0,173.9199981689453,10479200.0,173.23922729492188
842,2019-05-09,-0.28,0.07,0.09,-0.36,0.02,0.009000000000000001,-0.451084126935318,171.52999877929688,165.39999389648438,171.13999938964844,170.19000244140625,16506200.0,169.5238494873047
843,2019-05-10,0.35,-0.32,0.11,-0.13,0.25,0.009000000000000001,-0.441849109901665,171.58999633789062,164.0,168.9499969482422,168.82000732421875,14237500.0,168.15921020507812
844,2019-05-13,-2.67,-0.66,0.36,0.24,0.82,0.009000000000000001,-0.415561646378801,164.42999267578125,157.80999755859375,163.5,158.4499969482422,16422800.0,157.82977294921875
845,2019-05-14,0.93,0.34,-0.03,-0.52,-0.02,0.009000000000000001,-0.407004890119573,163.4600067138672,158.49000549316406,160.0500030517578,162.0399932861328,13122000.0,161.40573120117188
846,2019-05-15,0.58,-0.09,-0.94,0.14,-0.27,0.009000000000000001,-0.398627208957079,161.0500030517578,157.41000366210938,159.8000030517578,159.5800018310547,12558000.0,158.95535278320312
847,2019-05-16,0.91,-0.45,-0.24,-0.14,-0.23,0.009000000000000001,-0.390427600340532,161.91000366210938,157.64999389648438,159.36000061035156,160.19000244140625,19527200.0,159.56297302246094
848,2019-05-17,-0.73,-0.76,0.35,0.09,0.31,0.009000000000000001,-0.382405083028952,163.7100067138672,154.94000244140625,158.5,156.52999877929688,25551700.0,155.91729736328125
849,2019-05-20,-0.65,-0.09,0.79,0.09,0.44,0.009000000000000001,-0.359095006355839,154.77000427246094,150.75,152.5500030517578,151.75,14301600.0,151.156005859375
850,2019-05-21,0.9,0.42,-0.34,-0.14,-0.16,0.009000000000000001,-0.351190232317808,155.6999969482422,152.63999938964844,154.1999969482422,155.05999755859375,9046200.0,154.45306396484375
851,2019-05-22,-0.4,-0.62,-0.63,-0.14,0.19,0.009000000000000001,-0.343172235131354,154.5500030517578,151.75999450683594,153.5,152.1999969482422,8146700.0,151.60426330566406
852,2019-05-23,-1.37,-0.72,-0.23,0.32,0.23,0.009000000000000001,-0.335040055288802,149.69000244140625,144.91000366210938,149.69000244140625,147.32000732421875,14796100.0,146.74334716796875
853,2019-05-24,0.23,0.52,0.29,-0.47,-0.04,0.009000000000000001,-0.326792719618322,149.5,144.8800048828125,148.0800018310547,145.14999389648438,8939600.0,144.5818328857422
854,2019-05-28,-0.78,0.2,-0.6,-0.02,-0.27,0.009000000000000001,-0.292696642645319,147.17999267578125,143.25,145.86000061035156,143.3300018310547,10708900.0,142.7689666748047
855,2019-05-29,-0.71,-0.22,0.44,-0.2,0.03,0.009000000000000001,-0.284017872417215,142.82000732421875,138.94000244140625,141.41000366210938,140.33999633789062,13995000.0,139.7906494140625
856,2019-05-30,0.14,-0.38,-0.78,0.35,-0.06,0.009000000000000001,-0.275302530825174,141.75,137.57000732421875,140.30999755859375,139.11000061035156,9857500.0,138.72364807128906
857,2019-05-31,-1.37,-0.2,-0.21,0.03,0.39,0.009000000000000001,-0.266549574910841,139.85000610351562,135.38999938964844,137.13999938964844,135.4600067138672,9743000.0,135.08380126953125
858,2019-06-03,-0.4,0.6,1.44,0.28,1.45,0.009000000000000001,-0.240877974083175,137.47000122070312,132.60000610351562,135.91000366210938,133.77999877929688,11966100.0,133.408447265625
859,2019-06-04,2.33,0.49,-0.17,0.29,-0.47,0.009000000000000001,-0.233193326183208,143.2100067138672,135.47000122070312,136.36000061035156,143.0,16045900.0,142.60284423828125
860,2019-06-05,0.69,-1.07,-0.91,0.11,-0.23,0.009000000000000001,-0.226061353671286,146.19000244140625,139.82000732421875,145.97000122070312,141.27999877929688,12790400.0,140.88760375976562
861,2019-06-06,0.55,-1.07,-0.01,0.05,-0.07,0.009000000000000001,-0.219481203069636,144.77000427246094,141.35000610351562,141.4499969482422,143.77999877929688,10203500.0,143.38067626953125
862,2019-06-07,1.04,-0.16,-1.15,0.38,-0.64,0.009000000000000001,-0.213452086936599,146.8800048828125,143.25,144.02000427246094,145.5,8721400.0,145.09588623046875
863,2019-06-10,0.53,0.02,-0.07,0.43,-0.36,0.009000000000000001,-0.198512976005542,151.19000244140625,147.75999450683594,147.75999450683594,148.42999267578125,10069500.0,148.0177459716797
864,2019-06-11,-0.12,-0.21,0.59,0.43,0.19,0.009000000000000001,-0.194559181204456,152.36000061035156,149.16000366210938,150.83999633789062,150.75,9596800.0,150.33132934570312
865,2019-06-12,-0.2,0.28,-0.89,0.08,0.08,0.009000000000000001,-0.191182280381875,149.25,145.58999633789062,149.0,146.1999969482422,8950400.0,145.79397583007812
866,2019-06-13,0.52,0.68,-0.01,-0.13,-0.05,0.009000000000000001,-0.188381869426623,149.0,146.3800048828125,147.08999633789062,148.25999450683594,7702000.0,147.8482208251953
867,2019-06-14,-0.27,-0.71,0.3,0.24,0.15,0.009000000000000001,-0.186157613215635,145.49000549316406,142.83999633789062,144.50999450683594,144.63999938964844,9860700.0,144.23829650878906
868,2019-06-17,0.15,0.48,-1.08,-0.67,-0.44,0.009000000000000001,-0.182759530400263,146.52000427246094,143.64999389648438,144.57000732421875,145.02999877929688,6901000.0,144.627197265625
869,2019-06-18,1.04,0.21,0.19,-0.27,-0.19,0.009000000000000001,-0.182468389690725,155.11000061035156,147.05999755859375,147.5,152.8800048828125,14548000.0,152.4553985595703
870,2019-06-19,0.32,0.02,-0.59,-0.19,0.14,0.009000000000000001,-0.182563112273137,154.75999450683594,152.07000732421875,154.3000030517578,153.1199951171875,8291100.0,152.69473266601562
871,2019-06-20,0.89,-0.39,-0.23,-0.13,-0.09,0.009000000000000001,-0.18304370948288,157.3300018310547,153.52000427246094,156.77000427246094,154.10000610351562,8754200.0,153.67201232910156
872,2019-06-21,-0.21,-0.45,-0.07,-0.11,0.03,0.009000000000000001,-0.183910238832659,155.47999572753906,151.5,153.5,151.75999450683594,10860700.0,151.33851623535156
873,2019-06-24,-0.34,-0.91,0.15,0.6,-0.02,0.009000000000000001,-0.188836346028536,153.85000610351562,150.72000122070312,152.6199951171875,152.66000366210938,7073700.0,152.23602294921875
874,2019-06-25,-0.98,0.42,0.74,-0.09,0.62,0.009000000000000001,-0.19147542602413,155.8800048828125,151.3699951171875,152.86000061035156,151.47999572753906,7796700.0,151.0592803955078
875,2019-06-26,-0.06,0.0,0.22,0.37,-0.39,0.009000000000000001,-0.194719110740094,161.72000122070312,156.08999633789062,156.61000061035156,159.25999450683594,14601800.0,158.8176727294922
876,2019-06-27,0.6,1.43,-0.09,-0.32,-0.24,0.009000000000000001,-0.198567788345732,164.0,161.25999450683594,162.7100067138672,163.22999572753906,11136000.0,162.7766571044922
877,2019-06-28,0.68,0.76,0.61,-0.49,0.12,0.009000000000000001,-0.20302191940939,165.3699951171875,162.35000610351562,165.0,164.22999572753906,9941700.0,163.7738800048828
878,2019-07-01,0.75,-0.59,-0.18,-0.13,0.03,0.009000000000000001,-0.219814721008722,173.9499969482422,164.66000366210938,172.57000732421875,166.1699981689453,17788300.0,165.70849609375
879,2019-07-02,0.14,-0.97,-0.79,-0.02,0.04,0.009000000000000001,-0.226405316450957,166.35000610351562,161.6999969482422,165.5,162.22999572753906,10005700.0,161.7794189453125
880,2019-07-03,0.78,-0.15,-0.31,-0.33,-0.05,0.009000000000000001,-0.232564969933578,163.39999389648438,160.33999633789062,163.1699981689453,162.75,6165900.0,162.29798889160156
881,2019-07-05,-0.1,0.33,0.89,0.1,-0.06,0.009000000000000001,-0.243594348022035,160.5800018310547,157.67999267578125,160.39999389648438,160.22999572753906,9913800.0,159.7849884033203
882,2019-07-08,-0.58,-0.43,0.03,0.03,-0.25,0.009000000000000001,-0.256424791100074,158.58999633789062,156.0,157.8300018310547,157.2100067138672,8244700.0,156.7733917236328
883,2019-07-09,0.18,-0.24,-0.53,-0.63,-0.26,0.009000000000000001,-0.258989362599626,158.44000244140625,155.0,155.50999450683594,157.30999755859375,8571500.0,156.87310791015625
884,2019-07-10,0.4,-0.27,-0.39,0.11,-0.03,0.009000000000000001,-0.260602156340475,162.3699951171875,158.5,159.05999755859375,160.05999755859375,11301900.0,159.61546325683594
885,2019-07-11,0.19,-0.78,0.03,-0.23,-0.54,0.009000000000000001,-0.26126336532443,167.9199981689453,161.5,163.0,166.27999877929688,17064000.0,165.8181915283203
886,2019-07-12,0.53,0.33,0.44,0.57,-0.07,0.009000000000000001,-0.260973068677872,170.47000122070312,167.39999389648438,167.39999389648438,167.61000061035156,12659800.0,167.14450073242188
887,2019-07-15,-0.04,-0.51,-0.99,0.14,0.25,0.009000000000000001,-0.254418647407917,169.11000061035156,166.1300048828125,168.4600067138672,167.27000427246094,7246000.0,166.80543518066406
888,2019-07-16,-0.32,0.39,0.15,0.48,-0.04,0.009000000000000001,-0.250719602597146,168.1699981689453,164.83999633789062,166.6699981689453,167.0800018310547,8536100.0,166.615966796875
889,2019-07-17,-0.64,-0.27,-0.68,-0.5,-0.23,0.009000000000000001,-0.246440128570563,169.99000549316406,165.97000122070312,167.14999389648438,169.7100067138672,8705100.0,169.23866271972656
890,2019-07-18,0.35,-0.29,-0.03,-0.31,0.39,0.009000000000000001,-0.241579713206736,172.7100067138672,167.85000610351562,170.1300048828125,170.17999267578125,11079500.0,169.7073516845703
891,2019-07-19,-0.56,0.29,0.89,0.36,0.16,0.009000000000000001,-0.236137774863426,171.97999572753906,168.1999969482422,171.72000122070312,168.44000244140625,8622400.0,167.97218322753906
892,2019-07-22,0.25,-0.54,-0.5,-0.19,0.01,0.009000000000000001,-0.215970042240138,171.83999633789062,169.0,169.3000030517578,171.32000732421875,7898500.0,170.8441925048828
893,2019-07-23,0.65,-0.04,0.82,0.66,0.35,0.009000000000000001,-0.207502342965279,175.74000549316406,172.27000427246094,172.89999389648438,175.66000366210938,10704400.0,175.17213439941406
894,2019-07-24,0.66,0.92,0.83,-0.08,-0.06,0.009000000000000001,-0.198102543491609,178.88999938964844,174.33999633789062,177.39999389648438,178.66000366210938,9155900.0,178.16380310058594
895,2019-07-25,-0.63,-0.7,-0.21,0.23,0.13,0.009000000000000001,-0.187769518952211,177.5,172.44000244140625,176.99000549316406,173.3800048828125,9817500.0,172.89846801757812
896,2019-07-26,0.82,0.32,-0.21,-0.64,-0.32,0.009000000000000001,-0.176502032801832,176.9499969482422,174.47000122070312,174.47000122070312,175.07000732421875,6854000.0,174.58380126953125
897,2019-07-29,-0.32,-0.32,-0.46,0.35,0.41,0.009000000000000001,-0.137079341100228,175.47000122070312,171.27000427246094,174.77999877929688,174.82000732421875,6204000.0,174.33447265625
898,2019-07-30,-0.17,1.38,0.85,-0.24,0.08,0.009000000000000001,-0.122268431899037,175.94000244140625,172.3699951171875,172.9499969482422,175.4499969482422,4944300.0,174.9627227783203
899,2019-07-31,-1.09,0.25,0.53,0.14,0.47,0.009000000000000001,-0.106723670180259,174.22000122070312,167.02000427246094,174.17999267578125,168.72000122070312,8985400.0,168.25140380859375
900,2019-08-01,-1.04,-0.8,-1.94,-0.42,-0.21,0.006999999999999999,-0.0904431957139829,172.77999877929688,162.82000732421875,169.13999938964844,164.9199981689453,10530300.0,164.4619598388672
901,2019-08-02,-0.87,-0.26,0.04,0.13,0.21,0.006999999999999999,-0.0742970892648887,163.97999572753906,159.27999877929688,161.19000244140625,161.19000244140625,10708700.0,160.7423095703125
902,2019-08-05,-3.07,0.05,-0.02,-0.13,0.27,0.006999999999999999,-0.0326806074853098,153.85000610351562,148.89999389648438,153.8000030517578,150.7899932861328,14728900.0,150.3712158203125
903,2019-08-06,1.29,-0.57,-0.56,-0.31,-0.23,0.006999999999999999,-0.0208117548461463,155.6300048828125,150.42999267578125,153.8000030517578,152.35000610351562,9031800.0,151.9268798828125
904,2019-08-07,0.07,-0.12,-0.87,0.16,-0.17,0.006999999999999999,-0.00991347233331668,154.3699951171875,149.1999969482422,149.89999389648438,153.88999938964844,9314000.0,153.4626007080078
905,2019-08-08,1.97,-0.01,-0.29,0.2,-0.39,0.006999999999999999,1.55442424296659e-05,158.30999755859375,153.89999389648438,156.2100067138672,158.25999450683594,7732500.0,157.82046508789062
906,2019-08-09,-0.78,-0.48,-0.37,-0.53,-0.06,0.006999999999999999,0.00897648307901899,156.75,152.14999389648438,156.61000061035156,154.17999267578125,8545400.0,153.7517852783203
907,2019-08-12,-1.32,0.2,-0.28,0.08,0.22,0.006999999999999999,0.0300730274542197,154.17999267578125,150.57000732421875,152.0800018310547,151.4499969482422,6980000.0,151.0293731689453
908,2019-08-13,1.47,-0.34,-0.54,0.34,-0.02,0.006999999999999999,0.0349696036630733,157.89999389648438,149.82000732421875,151.38999938964844,156.0500030517578,8798900.0,155.61660766601562
909,2019-08-14,-2.95,0.02,-0.53,-0.39,-0.01,0.006999999999999999,0.0386886158052377,152.9499969482422,148.30999755859375,152.5,150.07000732421875,10497000.0,149.65321350097656
910,2019-08-15,0.16,-0.7,-0.58,-0.11,-0.49,0.006999999999999999,0.0412305089320914,151.6300048828125,147.38999938964844,150.8300018310547,148.77000427246094,11930000.0,148.3568115234375
911,2019-08-16,1.55,0.66,0.66,0.19,-0.04,0.006999999999999999,0.0425955872300682,161.5399932861328,156.8800048828125,159.35000610351562,159.55999755859375,25199000.0,159.11685180664062
912,2019-08-19,1.14,0.02,0.29,0.43,0.04,0.006999999999999999,0.0398565812428266,171.4199981689453,163.47000122070312,164.1199951171875,170.77999877929688,20377800.0,170.30567932128906
913,2019-08-20,-0.75,0.18,-0.51,0.1,-0.23,0.006999999999999999,0.0368314070733172,170.5800018310547,167.02000427246094,170.55999755859375,167.8699951171875,11579700.0,167.40374755859375
914,2019-08-21,0.85,-0.03,-0.32,-0.04,-0.05,0.006999999999999999,0.0327199274331192,173.4499969482422,169.66000366210938,170.52999877929688,171.22999572753906,10681100.0,170.7544403076172
915,2019-08-22,-0.1,-0.37,0.52,0.2,0.27,0.006999999999999999,0.0275216503045643,173.3300018310547,169.89999389648438,171.6199951171875,171.47999572753906,7587200.0,171.0037384033203
916,2019-08-23,-2.66,-0.61,-0.21,-0.65,-0.29,0.006999999999999999,0.0212359536137485,170.58999633789062,161.63999938964844,168.39999389648438,162.44000244140625,14201400.0,161.98886108398438
917,2019-08-26,1.08,-0.04,-0.21,0.17,-0.13,0.006999999999999999,-0.00401914432710276,166.5800018310547,163.91000366210938,165.61000061035156,165.4499969482422,7955200.0,164.990478515625
918,2019-08-27,-0.46,-0.99,-0.68,0.26,0.1,0.006999999999999999,-0.0144072812252713,167.10000610351562,160.6199951171875,166.99000549316406,161.8000030517578,7274200.0,161.3506317138672
919,2019-08-28,0.68,0.64,0.62,0.42,0.2,0.006999999999999999,-0.0257664913287084,163.33999633789062,159.0,160.5800018310547,161.22000122070312,6390300.0,160.931396484375
920,2019-08-29,1.35,0.41,0.34,0.19,-0.13,0.006999999999999999,-0.038098133985521,168.3000030517578,164.75999450683594,164.89999389648438,167.0,8949400.0,166.70103454589844
921,2019-08-30,0.03,-0.25,0.26,0.1,0.11,0.006999999999999999,-0.0514036849140873,170.86000061035156,166.77999877929688,168.86000061035156,167.50999450683594,7265400.0,167.2101287841797
922,2019-09-03,-0.86,-0.93,0.09,-0.19,0.46,0.009000000000000001,-0.111332643386808,165.91000366210938,163.25,164.5800018310547,164.1699981689453,7403500.0,163.8760986328125
923,2019-09-04,1.08,-0.14,0.43,0.25,-0.05,0.009000000000000001,-0.126562880605697,169.05999755859375,166.61000061035156,166.61000061035156,168.75999450683594,5693200.0,168.4578857421875
924,2019-09-05,1.42,0.55,0.7,0.5,0.0,0.009000000000000001,-0.141819156458567,179.99000549316406,172.8000030517578,172.8699951171875,179.74000549316406,17391900.0,179.41824340820312
925,2019-09-06,-0.02,-0.34,0.06,0.19,0.44,0.009000000000000001,-0.157103296652446,181.08999633789062,177.1199951171875,178.8000030517578,178.64999389648438,9424400.0,178.33016967773438
926,2019-09-09,0.08,1.35,3.08,0.84,0.45,0.009000000000000001,-0.202648390383098,183.97999572753906,179.83999633789062,179.89999389648438,180.5,10438100.0,180.17686462402344
927,2019-09-10,0.17,1.38,1.22,-0.11,0.6,0.009000000000000001,-0.217146442289174,184.25,178.7899932861328,179.17999267578125,183.17999267578125,8820300.0,182.85206604003906
928,2019-09-11,0.88,1.36,-0.01,-0.2,0.33,0.009000000000000001,-0.231258380471906,186.27000427246094,182.60000610351562,183.77000427246094,184.3300018310547,9037800.0,184.00001525878906
929,2019-09-12,0.22,-0.38,-0.22,-0.21,-0.12,0.009000000000000001,-0.244985893696297,188.39999389648438,183.9499969482422,186.1999969482422,184.27000427246094,8196000.0,183.94012451171875
930,2019-09-13,-0.01,0.18,0.76,-0.06,-0.09,0.009000000000000001,-0.258330624723501,183.0800018310547,180.17999267578125,181.58999633789062,181.94000244140625,8114800.0,181.6143035888672
931,2019-09-16,-0.23,0.92,0.5,-0.28,0.04,0.009000000000000001,-0.296014037391147,181.60000610351562,178.5,178.9199981689453,180.2100067138672,5795800.0,179.88739013671875
932,2019-09-17,0.17,-0.81,-1.23,-0.22,-0.36,0.009000000000000001,-0.307745922426589,181.24000549316406,178.61000061035156,180.47999572753906,181.07000732421875,5576200.0,180.74586486816406
933,2019-09-18,-0.05,-0.75,0.02,-0.1,0.1,0.009000000000000001,-0.319075141437958,181.4199981689453,176.5,180.7899932861328,179.97999572753906,6453800.0,179.6577911376953
934,2019-09-19,-0.05,-0.48,-0.46,0.06,-0.12,0.009000000000000001,-0.33000305018435,180.9600067138672,176.50999450683594,180.22000122070312,176.94000244140625,6136900.0,176.6232452392578
935,2019-09-20,-0.48,0.32,0.14,-0.56,0.01,0.009000000000000001,-0.340530956400365,177.85000610351562,172.27999877929688,176.89999389648438,172.69000244140625,8756100.0,172.380859375
936,2019-09-23,-0.02,-0.12,0.52,0.25,0.31,0.009000000000000001,-0.369684585488478,176.6699981689453,172.5500030517578,172.6999969482422,174.83999633789062,6242800.0,174.52700805664062
937,2019-09-24,-1.01,-0.75,-0.02,0.2,0.5,0.009000000000000001,-0.378615381209798,177.2899932861328,171.10000610351562,176.10000610351562,172.52999877929688,7931700.0,172.22113037109375
938,2019-09-25,0.69,0.41,0.56,0.44,0.05,0.009000000000000001,-0.387185208895971,179.02000427246094,170.7100067138672,172.50999450683594,178.22999572753906,7710800.0,177.9109344482422
939,2019-09-26,-0.41,-0.98,0.11,0.33,0.35,0.009000000000000001,-0.395395094091814,178.19000244140625,175.2899932861328,177.83999633789062,177.33999633789062,5864100.0,177.0225372314453
940,2019-09-27,-0.62,-0.18,0.88,0.2,0.61,0.009000000000000001,-0.403246019268098,177.6999969482422,169.32000732421875,175.66000366210938,171.75999450683594,9051400.0,171.4525146484375
941,2019-09-30,0.5,-0.24,-0.49,0.63,0.0,0.009000000000000001,-0.424578564012863,174.47999572753906,171.5399932861328,172.8000030517578,174.07000732421875,4654600.0,173.75839233398438
942,2019-10-01,-1.31,-0.66,-0.62,0.1,-0.17,0.006999999999999999,-0.431213080106941,181.0,173.80999755859375,175.0,174.0,9150200.0,173.68849182128906
943,2019-10-02,-1.73,0.74,-0.4,-0.49,-0.23,0.006999999999999999,-0.438260975353982,173.60000610351562,170.1300048828125,173.1199951171875,173.0399932861328,7334300.0,172.730224609375
944,2019-10-03,0.8,-0.38,-0.91,-0.2,-0.22,0.006999999999999999,-0.444395055123878,181.55999755859375,172.0,173.22000122070312,181.30999755859375,11264700.0,180.98541259765625
945,2019-10-04,1.39,-0.52,-0.1,-0.01,0.05,0.006999999999999999,-0.449616053477327,183.14999389648438,178.77999877929688,181.39999389648438,181.97000122070312,6638100.0,181.64422607421875
946,2019-10-07,-0.41,0.14,-0.06,-0.09,-0.29,0.006999999999999999,-0.45944448585625,188.33999633789062,184.22999572753906,184.5800018310547,184.3300018310547,12024600.0,184.00001525878906
947,2019-10-08,-1.61,-0.16,-0.1,0.42,0.1,0.006999999999999999,-0.460284200445202,180.63999938964844,176.5,180.63999938964844,177.22999572753906,11110900.0,176.9127197265625
948,2019-10-09,0.92,-0.56,-0.1,0.12,-0.14,0.006999999999999999,-0.459840440168505,182.6999969482422,179.16000366210938,180.32000732421875,180.7100067138672,7310300.0,180.38650512695312
949,2019-10-10,0.6,-0.25,0.29,0.14,-0.07,0.006999999999999999,-0.4581131519217,185.0800018310547,180.41000366210938,180.6199951171875,183.02999877929688,7728100.0,182.7023468017578
950,2019-10-11,1.23,0.6,0.21,0.43,0.22,0.006999999999999999,-0.455102129001506,189.33999633789062,185.64999389648438,186.41000366210938,185.99000549316406,11160100.0,185.65704345703125
951,2019-10-14,-0.18,-0.35,-0.05,-0.21,-0.12,0.006999999999999999,-0.438372799219664,187.3699951171875,184.38999938964844,185.63999938964844,186.52999877929688,5001000.0,186.19607543945312
952,2019-10-15,1.03,0.26,-0.24,-0.22,-0.7,0.006999999999999999,-0.430570732060854,199.2899932861328,189.60000610351562,190.16000366210938,196.3699951171875,16603100.0,196.01844787597656
953,2019-10-16,-0.24,0.48,0.19,0.38,0.25,0.006999999999999999,-0.421820149022977,199.22000122070312,193.75,195.0,194.2100067138672,10723600.0,193.86233520507812
954,2019-10-17,0.37,0.79,-0.28,0.15,-0.1,0.006999999999999999,-0.412120002930357,197.80999755859375,192.10000610351562,196.0,194.2899932861328,6585900.0,193.9421844482422
955,2019-10-18,-0.49,-0.15,0.89,-0.01,0.41,0.006999999999999999,-0.401469132973829,195.6199951171875,187.5,194.30999755859375,190.49000549316406,7686000.0,190.14898681640625
956,2019-10-21,0.71,0.32,0.34,0.05,0.02,0.006999999999999999,-0.363470868221654,196.5500030517578,192.1999969482422,192.9600067138672,196.00999450683594,6546700.0,195.6591033935547
957,2019-10-22,-0.34,0.5,0.91,0.43,0.35,0.006999999999999999,-0.34838732407048,202.52999877929688,195.3000030517578,198.3000030517578,195.61000061035156,8218000.0,195.2598114013672
958,2019-10-23,0.25,-0.11,0.24,-0.03,0.07,0.006999999999999999,-0.332057571727923,195.66000366210938,191.02999877929688,192.30999755859375,195.08999633789062,6997900.0,194.74075317382812
959,2019-10-24,0.25,-0.52,-0.92,-0.13,-0.62,0.006999999999999999,-0.314479657024836,198.2100067138672,195.3800048828125,196.75,196.86000061035156,5800500.0,196.50759887695312
960,2019-10-25,0.5,0.41,0.12,0.35,-0.01,0.006999999999999999,-0.29565147642542,205.3800048828125,199.7899932861328,200.10000610351562,204.5399932861328,10577300.0,204.17384338378906
961,2019-10-28,0.62,0.26,-0.22,-0.05,0.0,0.006999999999999999,-0.23160191937316,208.89999389648438,205.1199951171875,206.3000030517578,206.7899932861328,8269800.0,206.4197998046875
962,2019-10-29,-0.13,0.39,0.42,0.01,0.11,0.006999999999999999,-0.207976282195134,206.49000549316406,202.13999938964844,206.22999572753906,202.9199981689453,5280900.0,202.55673217773438
963,2019-10-30,0.27,-0.67,-1.2,-0.49,0.03,0.006999999999999999,-0.183355416236633,204.22999572753906,200.25999450683594,204.0,203.0,5149000.0,202.6365966796875
964,2019-10-31,-0.38,-0.33,-0.41,-0.2,0.15,0.006999999999999999,-0.15773637513719,203.0,197.80999755859375,202.16000366210938,201.02000427246094,5243300.0,200.66015625
965,2019-11-01,1.08,0.6,0.85,-0.21,0.11,0.006,-0.131116093085478,203.88999938964844,198.58999633789062,199.60000610351562,202.58999633789062,7091000.0,202.22732543945312
966,2019-11-04,0.4,0.34,1.46,0.62,0.11,0.006,-0.0571752863183727,211.0,204.9199981689453,205.85000610351562,210.5,9417900.0,210.12318420410156
967,2019-11-05,-0.03,0.4,0.48,0.0,-0.01,0.006,-0.0354921093994747,211.5399932861328,207.67999267578125,210.49000549316406,209.61000061035156,7521700.0,209.23475646972656
968,2019-11-06,-0.05,-0.79,0.15,-0.16,0.28,0.006,-0.0151471457528017,209.6699981689453,204.11000061035156,208.63999938964844,207.6300048828125,6725300.0,207.25830078125
969,2019-11-07,0.38,0.02,0.56,0.2,-0.12,0.006,0.00386203928810419,211.6999969482422,206.5399932861328,211.11000061035156,208.33999633789062,7008500.0,207.96702575683594
970,2019-11-08,0.31,0.02,-0.36,-0.13,0.06,0.006,0.0215377205380826,209.0500030517578,206.14999389648438,207.66000366210938,207.77999877929688,4727500.0,207.4080352783203
971,2019-11-11,-0.19,-0.09,-0.22,-0.08,-0.05,0.006,0.0664083295828333,209.11000061035156,204.27999877929688,207.75,208.17999267578125,6085900.0,207.80731201171875
972,2019-11-12,0.16,-0.18,-0.13,-0.13,-0.18,0.006,0.0783276365437946,211.86000061035156,208.30999755859375,209.72000122070312,209.61000061035156,7087600.0,209.23475646972656
973,2019-11-13,0.01,-0.41,-0.82,-0.27,-0.02,0.006,0.088656220538138,209.4600067138672,205.89999389648438,208.35000610351562,208.57000732421875,7504700.0,208.19662475585938
974,2019-11-14,0.07,-0.16,-0.26,0.11,-0.37,0.006,0.097395317579722,209.8800048828125,206.52000427246094,208.92999267578125,209.7899932861328,12952000.0,209.4144287109375
975,2019-11-15,0.74,-0.25,-0.37,0.01,0.03,0.006,0.104545973469699,211.77999877929688,200.63999938964844,209.6999969482422,204.19000244140625,26340700.0,203.824462890625
